,type,time,dayofweek,models,params,queuelen,trials,duration
1463,7.0,0.5791666666666667,2.0,31.0,4035.0,11.0,40.0,1.0
1464,9.0,0.5180555555555543,4.0,23.0,848.0,340.0,40.0,0.0
1465,13.0,0.6729166666666666,3.0,1.0,1939.0,0.0,40.0,0.0
1466,13.0,0.6583333333333333,1.0,1.0,3242.0,0.0,200.0,1.0
1467,8.0,0.5569444444444458,2.0,147.0,94013.0,0.0,40.0,0.0
1468,8.0,0.7881944444444459,1.0,1.0,23285.0,0.0,40.0,0.0
1469,7.0,0.6395833333333333,4.0,2.0,634.0,0.0,40.0,0.0
1470,13.0,0.6451388888888876,2.0,34.0,3785.0,0.0,40.0,1.0
1471,,0.5638888888888876,5.0,20.0,395.0,0.0,40.0,0.0
1472,14.0,0.65625,2.0,8.0,968.0,3.0,20.0,1.0
1473,0.0,0.3194444444444446,5.0,31.0,4307.0,0.0,40.0,1.0
1474,,0.39652777777777787,5.0,7.0,6950.0,0.0,40.0,1.0
1475,9.0,0.4659722222222209,1.0,22.0,995.0,261.0,40.0,2.0
1476,5.0,0.6784722222222209,5.0,8.0,6761.0,110.0,40.0,1.0
1477,9.0,0.5465277777777792,7.0,22.0,500.0,0.0,40.0,0.0
1478,8.0,0.6111111111111124,4.0,2.0,28694.0,0.0,40.0,0.0
1479,7.0,0.4659722222222209,1.0,10.0,2457.0,94.0,40.0,2.0
1480,14.0,0.44027777777777916,3.0,21.0,3231.0,0.0,100.0,1.0
1481,9.0,0.5354166666666667,4.0,17.0,72.0,3.0,40.0,0.0
1482,,0.6951388888888875,1.0,25.0,219.0,0.0,40.0,1.0
1483,11.0,0.47777777777777913,5.0,14.0,5914.0,0.0,40.0,0.0
1484,11.0,0.4236111111111125,5.0,31.0,45112.0,0.0,40.0,0.0
1485,14.0,0.6270833333333333,2.0,12.0,3131.0,0.0,40.0,2.0
1486,11.0,0.6916666666666668,3.0,265.0,7722.0,0.0,40.0,1.0
1487,,0.4256944444444459,2.0,13.0,8565.0,0.0,40.0,0.0
1488,8.0,0.3659722222222221,5.0,5.0,94174.0,0.0,40.0,0.0
1489,7.0,0.39652777777777787,1.0,7.0,1107.0,184.0,40.0,1.0
1490,5.0,0.4291666666666667,4.0,1.0,3232.0,0.0,200.0,1.0
1491,9.0,0.7006944444444457,1.0,26.0,1146.0,1.0,40.0,0.0
1492,11.0,0.7694444444444457,2.0,147.0,78946.0,0.0,40.0,1.0
1493,7.0,0.6215277777777791,5.0,18.0,6280.0,1038.0,40.0,2.0
1494,13.0,0.4951388888888875,7.0,31.0,2473.0,0.0,40.0,0.0
1495,8.0,0.775,4.0,9.0,101654.0,0.0,40.0,0.0
1496,8.0,0.5881944444444458,4.0,4.0,93103.0,0.0,40.0,0.0
1497,9.0,0.5812499999999999,2.0,26.0,1705.0,0.0,40.0,1.0
1498,13.0,0.665972222222221,2.0,37.0,4769.0,0.0,40.0,0.0
1499,14.0,0.038888888888888876,6.0,56.0,2838.0,0.0,400.0,3.0
1500,3.0,0.46875,3.0,1.0,101.0,0.0,40.0,0.0
1501,14.0,0.31666666666666665,4.0,65.0,3244.0,0.0,100.0,3.0
1502,2.0,0.39861111111111125,1.0,8.0,5448.0,0.0,40.0,0.0
1503,11.0,0.42638888888888754,5.0,1.0,16173.0,0.0,40.0,0.0
1504,9.0,0.43333333333333335,2.0,5.0,4292.0,0.0,40.0,0.0
1505,12.0,0.45138888888888756,4.0,1.0,1038.0,0.0,40.0,0.0
1506,8.0,0.6319444444444458,2.0,13.0,166616.0,0.0,40.0,0.0
1507,14.0,0.7805555555555542,3.0,16.0,1286.0,0.0,400.0,3.0
1508,14.0,0.4694444444444457,2.0,13.0,1283.0,0.0,400.0,3.0
1509,14.0,0.509722222222221,3.0,21.0,3281.0,5.0,40.0,1.0
1510,11.0,0.3958333333333333,1.0,8.0,7547.0,0.0,40.0,0.0
1511,7.0,0.2604166666666667,4.0,222.0,418.0,0.0,40.0,2.0
1512,9.0,0.7534722222222209,1.0,15.0,75.0,0.0,40.0,0.0
1513,7.0,0.5583333333333333,4.0,1.0,626.0,0.0,40.0,0.0
1514,,0.25833333333333336,5.0,6.0,1482.0,0.0,20.0,0.0
1515,9.0,0.44166666666666665,1.0,9.0,199.0,0.0,40.0,0.0
1516,13.0,0.6451388888888876,2.0,2.0,4183.0,0.0,40.0,0.0
1517,2.0,0.5020833333333333,2.0,220.0,12748.0,0.0,40.0,2.0
1518,11.0,0.7180555555555542,2.0,2.0,26884.0,0.0,40.0,0.0
1519,13.0,0.31666666666666665,4.0,221.0,384.0,0.0,40.0,2.0
1520,2.0,0.8361111111111125,1.0,220.0,93405.0,0.0,40.0,3.0
1521,,0.5,1.0,26.0,4875.0,206.0,40.0,2.0
1522,8.0,0.45208333333333334,3.0,1.0,,0.0,40.0,0.0
1523,14.0,0.5951388888888876,3.0,2.0,4939.0,0.0,40.0,1.0
1524,0.0,0.4395833333333334,5.0,24.0,6677.0,0.0,40.0,2.0
1525,13.0,0.7229166666666668,3.0,51.0,9740.0,0.0,100.0,1.0
1526,9.0,0.6888888888888877,5.0,1.0,952.0,0.0,40.0,0.0
1527,9.0,0.4395833333333334,4.0,23.0,217.0,50.0,40.0,0.0
1528,9.0,0.6451388888888876,2.0,14.0,177.0,0.0,40.0,0.0
1529,14.0,0.1597222222222221,4.0,56.0,4286.0,0.0,400.0,3.0
1530,14.0,0.7381944444444457,3.0,20.0,3293.0,309.0,100.0,2.0
1531,13.0,0.41388888888888875,5.0,2.0,2082.0,0.0,40.0,0.0
1532,5.0,0.6729166666666666,1.0,1.0,4835.0,0.0,200.0,1.0
1533,0.0,0.37569444444444455,2.0,24.0,6453.0,24.0,40.0,1.0
1534,12.0,0.8097222222222209,4.0,20.0,4947.0,0.0,40.0,1.0
1535,9.0,0.6111111111111124,3.0,219.0,471.0,1.0,40.0,1.0
1536,2.0,0.5506944444444458,1.0,6.0,43437.0,0.0,40.0,0.0
1537,5.0,0.6145833333333334,2.0,26.0,8293.0,0.0,40.0,2.0
1538,6.0,0.2520833333333333,5.0,62.0,610.0,1.0,20.0,0.0
1539,9.0,0.6576388888888876,1.0,4.0,2092.0,0.0,40.0,0.0
1540,13.0,0.4666666666666666,1.0,11.0,,355.0,40.0,2.0
1541,14.0,0.7576388888888875,2.0,21.0,3249.0,662.0,40.0,2.0
1542,7.0,0.5833333333333334,3.0,15.0,5477.0,9.0,40.0,1.0
1543,14.0,0.78125,3.0,16.0,,0.0,400.0,3.0
1544,,0.5986111111111124,5.0,46.0,23431.0,32.0,40.0,2.0
1545,8.0,0.4590277777777791,5.0,24.0,319405.0,0.0,40.0,1.0
1546,8.0,0.5826388888888876,2.0,2.0,121302.0,0.0,40.0,0.0
1547,,0.61875,2.0,14.0,3060.0,1.0,40.0,0.0
1548,0.0,0.4041666666666666,1.0,13.0,4571.0,0.0,40.0,0.0
1549,12.0,0.6118055555555543,3.0,16.0,9221.0,0.0,40.0,1.0
1550,12.0,0.45625,3.0,16.0,9357.0,367.0,40.0,1.0
1551,3.0,0.6458333333333334,5.0,18.0,,0.0,40.0,0.0
1552,9.0,0.8819444444444459,1.0,10.0,,0.0,40.0,1.0
1553,11.0,0.5756944444444457,2.0,6.0,30054.0,0.0,40.0,0.0
1554,14.0,0.6840277777777791,1.0,46.0,,0.0,40.0,1.0
1555,6.0,0.4354166666666666,3.0,1.0,455.0,0.0,40.0,0.0
1556,,0.2798611111111112,1.0,3.0,107.0,0.0,40.0,0.0
1557,13.0,0.7631944444444457,1.0,16.0,7065.0,0.0,40.0,0.0
1558,12.0,0.6694444444444457,1.0,1.0,3439.0,0.0,40.0,1.0
1559,9.0,0.7034722222222208,3.0,2.0,4928.0,0.0,400.0,1.0
1560,9.0,0.7229166666666668,2.0,4.0,501.0,0.0,40.0,0.0
1561,3.0,0.45694444444444576,5.0,25.0,1404.0,0.0,40.0,0.0
1562,9.0,0.6451388888888876,2.0,2.0,1459.0,0.0,40.0,0.0
1563,12.0,0.4631944444444458,3.0,13.0,8787.0,124.0,40.0,1.0
1564,12.0,0.677777777777779,5.0,8.0,4092.0,0.0,40.0,1.0
1565,0.0,0.4375,5.0,24.0,6549.0,0.0,40.0,2.0
1566,14.0,0.43124999999999997,4.0,56.0,2138.0,0.0,40.0,3.0
1567,9.0,0.6104166666666667,3.0,16.0,3228.0,0.0,40.0,0.0
1568,9.0,0.4444444444444458,3.0,1.0,591.0,0.0,40.0,0.0
1569,9.0,0.5958333333333333,1.0,62.0,1675.0,0.0,20.0,1.0
1570,12.0,0.7416666666666667,1.0,16.0,4389.0,48.0,40.0,1.0
1571,13.0,0.5506944444444458,2.0,1.0,1282.0,0.0,40.0,0.0
1572,12.0,0.3854166666666667,3.0,1.0,2313.0,0.0,40.0,0.0
1573,5.0,0.6979166666666666,5.0,6.0,5699.0,23.0,40.0,0.0
1574,,0.3527777777777779,5.0,8.0,1357.0,0.0,40.0,0.0
1575,5.0,0.8694444444444458,1.0,9.0,2713.0,153.0,40.0,0.0
1576,6.0,0.6111111111111124,3.0,220.0,445.0,0.0,40.0,0.0
1577,13.0,0.8597222222222208,2.0,4.0,2483.0,0.0,40.0,0.0
1578,13.0,0.4236111111111125,5.0,8.0,2416.0,19.0,40.0,0.0
1579,,0.4166666666666667,2.0,12.0,19954.0,0.0,40.0,2.0
1580,7.0,0.5784722222222208,2.0,2.0,,0.0,40.0,0.0
1581,8.0,0.43472222222222084,2.0,5.0,36740.0,0.0,40.0,0.0
1582,8.0,0.6048611111111124,5.0,18.0,85376.0,0.0,40.0,0.0
1583,12.0,0.7527777777777791,1.0,13.0,3810.0,0.0,40.0,1.0
1584,14.0,0.6895833333333333,1.0,5.0,73.0,0.0,40.0,1.0
1585,14.0,0.802777777777779,4.0,16.0,3332.0,17.0,40.0,1.0
1586,9.0,0.19861111111111127,3.0,10.0,9867.0,21.0,40.0,0.0
1587,,0.6763888888888876,3.0,5.0,23514.0,0.0,40.0,0.0
1588,11.0,0.6534722222222209,3.0,27.0,22653.0,0.0,40.0,0.0
1589,13.0,0.4388888888888875,2.0,34.0,4715.0,0.0,40.0,0.0
1590,2.0,0.7729166666666667,1.0,222.0,77019.0,0.0,40.0,3.0
1591,,0.5451388888888876,7.0,28.0,512.0,0.0,40.0,1.0
1592,8.0,0.6548611111111124,1.0,2.0,27115.0,0.0,200.0,0.0
1593,7.0,0.7027777777777792,5.0,18.0,,2233.0,40.0,3.0
1594,0.0,0.697222222222221,5.0,10.0,3733.0,86.0,40.0,1.0
1595,9.0,0.6965277777777791,5.0,1.0,947.0,0.0,40.0,0.0
1596,14.0,0.6583333333333333,1.0,1.0,1132.0,0.0,200.0,1.0
1597,8.0,0.6263888888888876,5.0,35.0,8547.0,0.0,40.0,0.0
1598,14.0,0.584027777777779,5.0,6.0,3151.0,0.0,40.0,2.0
1599,0.0,0.6263888888888876,2.0,13.0,4903.0,0.0,40.0,0.0
1600,4.0,0.7326388888888875,2.0,52.0,368.0,0.0,40.0,1.0
1601,12.0,0.4743055555555542,5.0,6.0,6260.0,645.0,40.0,2.0
1602,11.0,0.625,3.0,13.0,1774.0,0.0,80.0,1.0
1603,9.0,0.7805555555555542,4.0,11.0,368.0,0.0,40.0,0.0
1604,14.0,0.4236111111111125,5.0,9.0,844.0,1.0,40.0,0.0
1605,13.0,0.740277777777779,5.0,8.0,2702.0,1.0,20.0,1.0
1606,9.0,0.5208333333333334,2.0,7.0,3214.0,0.0,40.0,0.0
1607,13.0,0.3277777777777779,1.0,14.0,4666.0,0.0,40.0,1.0
1608,9.0,0.8784722222222209,7.0,25.0,204.0,0.0,40.0,0.0
1609,8.0,0.4979166666666666,4.0,100.0,24473.0,0.0,40.0,0.0
1610,,0.6027777777777791,2.0,18.0,3285.0,23.0,100.0,1.0
1611,12.0,0.5854166666666667,3.0,5.0,3431.0,0.0,40.0,2.0
1612,14.0,0.7576388888888875,2.0,21.0,3225.0,608.0,40.0,2.0
1613,8.0,0.4576388888888876,5.0,30.0,114957.0,0.0,40.0,0.0
1614,9.0,0.6430555555555543,5.0,3.0,2277.0,0.0,100.0,1.0
1615,,0.6729166666666666,2.0,1.0,1308.0,0.0,200.0,0.0
1616,9.0,0.5881944444444458,1.0,23.0,5027.0,0.0,40.0,1.0
1617,,0.4875,2.0,4.0,2260.0,0.0,40.0,0.0
1618,9.0,0.5430555555555542,5.0,35.0,209.0,0.0,40.0,0.0
1619,7.0,0.37430555555555545,2.0,222.0,205.0,0.0,40.0,2.0
1620,13.0,0.49861111111111245,2.0,34.0,4673.0,0.0,40.0,0.0
1621,9.0,0.27499999999999997,2.0,11.0,3173.0,0.0,40.0,0.0
1622,9.0,0.21944444444444458,5.0,8.0,596.0,0.0,40.0,0.0
1623,13.0,0.5826388888888876,3.0,15.0,9084.0,0.0,40.0,1.0
1624,5.0,0.23263888888888876,5.0,8.0,2864.0,0.0,40.0,0.0
1625,7.0,0.7368055555555543,5.0,14.0,4425.0,1.0,20.0,1.0
1626,9.0,0.5381944444444458,1.0,25.0,912.0,2.0,40.0,0.0
1627,7.0,0.6361111111111124,1.0,34.0,4533.0,16.0,40.0,1.0
1628,13.0,0.6361111111111124,4.0,7.0,1649.0,2.0,40.0,0.0
1629,9.0,0.5437500000000001,4.0,56.0,2151.0,0.0,40.0,2.0
1630,9.0,0.7256944444444459,1.0,5.0,73.0,0.0,100.0,1.0
1631,9.0,0.6388888888888876,2.0,13.0,3296.0,0.0,40.0,0.0
1632,8.0,0.65,1.0,34.0,25232.0,0.0,40.0,0.0
1633,9.0,0.34375,2.0,4.0,978.0,0.0,40.0,0.0
1634,12.0,0.7465277777777791,2.0,52.0,4468.0,3199.0,40.0,2.0
1635,7.0,0.3840277777777779,2.0,222.0,1315.0,0.0,40.0,2.0
1636,13.0,0.7013888888888875,1.0,27.0,3277.0,76.0,40.0,1.0
1637,7.0,0.41736111111111246,5.0,9.0,2397.0,51.0,40.0,0.0
1638,6.0,0.4840277777777791,1.0,13.0,1918.0,29.0,40.0,0.0
1639,9.0,0.20763888888888873,3.0,10.0,1540.0,2.0,40.0,0.0
1640,13.0,0.8097222222222209,1.0,11.0,,0.0,40.0,3.0
1641,9.0,0.6722222222222208,5.0,3.0,1103.0,0.0,40.0,0.0
1642,13.0,0.7979166666666666,3.0,6.0,7829.0,0.0,40.0,0.0
1643,14.0,0.4923611111111124,5.0,18.0,3326.0,0.0,40.0,1.0
1644,9.0,0.7319444444444457,2.0,3.0,325.0,0.0,40.0,0.0
1645,11.0,0.4479166666666667,2.0,1.0,42004.0,0.0,200.0,0.0
1646,8.0,0.4409722222222208,2.0,2.0,,0.0,40.0,0.0
1647,12.0,0.4611111111111124,2.0,27.0,1272.0,3.0,20.0,2.0
1648,13.0,0.4395833333333334,4.0,24.0,695.0,62.0,40.0,1.0
1649,14.0,0.5486111111111124,5.0,10.0,3154.0,0.0,40.0,2.0
1650,12.0,0.759722222222221,2.0,2.0,,0.0,200.0,3.0
1651,6.0,0.6736111111111125,2.0,1.0,993.0,0.0,200.0,1.0
1652,,0.36874999999999997,3.0,1.0,,0.0,200.0,1.0
1653,14.0,0.7270833333333333,1.0,21.0,3292.0,174.0,100.0,2.0
1654,11.0,0.6791666666666667,5.0,1.0,23922.0,0.0,40.0,0.0
1655,8.0,0.6208333333333333,2.0,13.0,72805.0,0.0,40.0,0.0
1656,12.0,0.6645833333333333,4.0,1.0,3556.0,0.0,40.0,1.0
1657,6.0,0.6916666666666668,3.0,265.0,355.0,5.0,40.0,1.0
1658,14.0,0.5881944444444458,2.0,88.0,,8.0,40.0,1.0
1659,13.0,0.5673611111111124,5.0,9.0,7545.0,0.0,200.0,1.0
1660,11.0,0.7333333333333334,5.0,16.0,25627.0,0.0,400.0,1.0
1661,14.0,0.46736111111111245,4.0,27.0,3438.0,3.0,40.0,2.0
1662,13.0,0.6166666666666667,4.0,31.0,6713.0,0.0,40.0,1.0
1663,13.0,0.7465277777777791,2.0,9.0,4113.0,0.0,40.0,0.0
1664,11.0,0.6784722222222209,5.0,8.0,40929.0,0.0,40.0,0.0
1665,14.0,0.6673611111111124,3.0,184.0,12886.0,0.0,20.0,2.0
1666,9.0,0.5729166666666666,4.0,12.0,2130.0,0.0,40.0,0.0
1667,13.0,0.4388888888888875,1.0,11.0,2534.0,0.0,40.0,0.0
1668,12.0,0.6631944444444458,1.0,1.0,3283.0,0.0,200.0,2.0
1669,2.0,0.4555555555555542,3.0,82.0,19287.0,0.0,20.0,0.0
1670,3.0,0.5812499999999999,4.0,24.0,,0.0,40.0,0.0
1671,3.0,0.6486111111111125,2.0,10.0,268.0,0.0,40.0,0.0
1672,11.0,0.5777777777777792,2.0,2.0,78766.0,0.0,40.0,0.0
1673,9.0,0.3402777777777779,3.0,7.0,487.0,1.0,40.0,0.0
1674,9.0,0.8791666666666668,7.0,26.0,219.0,0.0,40.0,0.0
1675,14.0,0.5069444444444458,3.0,2.0,2929.0,64.0,40.0,1.0
1676,,0.4319444444444458,5.0,2.0,4239.0,0.0,40.0,1.0
1677,,0.5694444444444458,1.0,23.0,4302.0,0.0,40.0,1.0
1678,14.0,0.6284722222222209,2.0,13.0,5414.0,0.0,40.0,2.0
1679,13.0,0.4284722222222208,5.0,2.0,2027.0,0.0,40.0,0.0
1680,14.0,0.4131944444444446,3.0,18.0,3223.0,0.0,100.0,1.0
1681,,0.6090277777777792,2.0,13.0,119.0,0.0,40.0,0.0
1682,12.0,0.48263888888888756,3.0,1.0,2953.0,0.0,40.0,1.0
1683,13.0,0.4784722222222209,1.0,11.0,241.0,7.0,40.0,1.0
1684,9.0,0.5458333333333333,7.0,35.0,529.0,0.0,40.0,1.0
1685,14.0,0.7583333333333333,3.0,20.0,3289.0,134.0,100.0,2.0
1686,0.0,0.48263888888888756,3.0,204.0,3245.0,0.0,40.0,3.0
1687,13.0,0.4534722222222209,2.0,3.0,4994.0,0.0,40.0,0.0
1688,13.0,0.3784722222222221,3.0,20.0,10893.0,7.0,40.0,0.0
1689,,0.24375,5.0,221.0,7070.0,0.0,40.0,3.0
1690,9.0,0.5451388888888876,7.0,41.0,502.0,0.0,40.0,1.0
1691,5.0,0.4583333333333333,3.0,1.0,4571.0,0.0,40.0,0.0
1692,,0.8624999999999999,4.0,21.0,1205.0,14.0,40.0,0.0
1693,,0.4291666666666667,5.0,2.0,16958.0,0.0,40.0,0.0
1694,9.0,0.8777777777777791,7.0,28.0,181.0,0.0,40.0,0.0
1695,5.0,0.5763888888888876,2.0,5.0,4958.0,283.0,40.0,0.0
1696,9.0,0.3868055555555554,1.0,9.0,17377.0,0.0,40.0,1.0
1697,4.0,0.6888888888888877,3.0,5.0,577.0,0.0,40.0,0.0
1698,8.0,0.4743055555555542,5.0,13.0,5611.0,0.0,40.0,0.0
1699,9.0,0.7000000000000001,3.0,3.0,197.0,0.0,40.0,0.0
1700,9.0,0.5444444444444457,7.0,28.0,536.0,0.0,40.0,1.0
1701,6.0,0.5319444444444458,4.0,62.0,924.0,4.0,20.0,0.0
1702,13.0,0.6423611111111124,4.0,6.0,1058.0,0.0,40.0,0.0
1703,5.0,0.4388888888888875,4.0,24.0,1173.0,3.0,40.0,0.0
1704,9.0,0.4048611111111113,1.0,28.0,975.0,0.0,40.0,0.0
1705,6.0,0.6611111111111124,3.0,4.0,1302.0,0.0,40.0,0.0
1706,14.0,0.44027777777777916,5.0,2.0,1325.0,0.0,200.0,2.0
1707,8.0,0.25833333333333336,1.0,3.0,108125.0,0.0,40.0,0.0
1708,9.0,0.6590277777777791,4.0,10.0,2928.0,134.0,40.0,1.0
1709,12.0,0.6027777777777791,4.0,10.0,8296.0,186.0,40.0,1.0
1710,2.0,0.5263888888888876,2.0,222.0,77015.0,0.0,40.0,3.0
1711,,0.36944444444444463,4.0,1.0,,0.0,200.0,0.0
1712,6.0,0.7687499999999999,1.0,2.0,298.0,0.0,40.0,0.0
1713,7.0,0.5743055555555542,2.0,4.0,561.0,0.0,40.0,0.0
1714,7.0,0.4534722222222209,4.0,3.0,671.0,0.0,40.0,1.0
1715,7.0,0.5736111111111124,2.0,1.0,184.0,0.0,40.0,0.0
1716,8.0,0.6340277777777791,1.0,4.0,56526.0,0.0,40.0,0.0
1717,2.0,0.5902777777777791,2.0,5.0,15699.0,0.0,40.0,0.0
1718,14.0,0.4298611111111125,5.0,2.0,709.0,0.0,40.0,1.0
1719,14.0,0.15069444444444458,5.0,56.0,4255.0,0.0,400.0,3.0
1720,7.0,0.6368055555555542,2.0,26.0,4912.0,0.0,40.0,3.0
1721,9.0,0.6062500000000001,2.0,22.0,1731.0,0.0,40.0,1.0
1722,11.0,0.509722222222221,4.0,23.0,4657.0,0.0,40.0,0.0
1723,5.0,0.6930555555555542,5.0,2.0,5888.0,0.0,40.0,1.0
1724,9.0,0.6486111111111125,5.0,17.0,2586.0,0.0,40.0,1.0
1725,3.0,0.6451388888888876,2.0,2.0,316.0,0.0,40.0,0.0
1726,9.0,0.4027777777777779,1.0,9.0,17356.0,2.0,40.0,1.0
1727,11.0,0.6583333333333333,4.0,2.0,63013.0,0.0,200.0,0.0
1728,2.0,0.5388888888888875,2.0,222.0,87954.0,0.0,40.0,3.0
1729,14.0,0.5111111111111124,3.0,1.0,787.0,0.0,200.0,1.0
1730,9.0,0.7368055555555543,2.0,51.0,420.0,3488.0,40.0,1.0
1731,0.0,0.896527777777779,1.0,199.0,31293.0,0.0,40.0,3.0
1732,7.0,0.6673611111111124,5.0,9.0,3524.0,0.0,200.0,3.0
1733,14.0,0.6041666666666666,2.0,17.0,3259.0,264.0,100.0,1.0
1734,9.0,0.21041666666666667,3.0,10.0,148.0,0.0,40.0,0.0
1735,8.0,0.6909722222222209,5.0,13.0,65606.0,0.0,40.0,0.0
1736,13.0,0.7659722222222208,1.0,11.0,4333.0,31.0,40.0,0.0
1737,6.0,0.5756944444444457,2.0,13.0,2731.0,55.0,40.0,1.0
1738,,0.6770833333333334,5.0,217.0,1266.0,0.0,40.0,2.0
1739,9.0,0.7013888888888875,5.0,52.0,3049.0,1.0,40.0,1.0
1740,5.0,0.9187500000000001,3.0,13.0,12523.0,0.0,40.0,2.0
1741,9.0,0.7312500000000001,1.0,35.0,1042.0,3.0,40.0,0.0
1742,14.0,0.44375000000000003,2.0,2.0,2629.0,116.0,40.0,1.0
1743,,0.5395833333333333,3.0,8.0,10348.0,0.0,40.0,0.0
1744,9.0,0.5666666666666667,5.0,3.0,2296.0,5605.0,40.0,0.0
1745,14.0,0.4736111111111125,3.0,21.0,3256.0,498.0,100.0,2.0
1746,3.0,0.615277777777779,4.0,3.0,71.0,0.0,40.0,0.0
1747,8.0,0.6722222222222208,2.0,1.0,30985.0,0.0,200.0,1.0
1748,3.0,0.7888888888888875,1.0,1.0,74.0,0.0,40.0,0.0
1749,9.0,0.5472222222222208,7.0,22.0,506.0,0.0,40.0,1.0
1750,13.0,0.525,3.0,1.0,,0.0,40.0,0.0
1751,,0.4145833333333333,4.0,1.0,1898.0,0.0,40.0,0.0
1752,8.0,0.25763888888888875,4.0,113.0,12755.0,0.0,40.0,0.0
1753,9.0,0.6930555555555542,2.0,5.0,2553.0,0.0,60.0,0.0
1754,5.0,0.7006944444444457,5.0,52.0,14429.0,15.0,40.0,1.0
1755,4.0,0.5875,2.0,88.0,962.0,0.0,40.0,1.0
1756,14.0,0.5076388888888875,1.0,57.0,2782.0,0.0,40.0,3.0
1757,14.0,0.6756944444444457,3.0,77.0,1003.0,3.0,40.0,3.0
1758,12.0,0.5819444444444458,3.0,16.0,9212.0,2.0,40.0,1.0
1759,5.0,0.6604166666666667,1.0,1.0,5424.0,0.0,200.0,1.0
1760,0.0,0.6555555555555542,5.0,9.0,2745.0,0.0,20.0,1.0
1761,,0.20277777777777792,5.0,8.0,1594.0,0.0,40.0,0.0
1762,8.0,0.3958333333333333,1.0,7.0,9445.0,0.0,40.0,0.0
1763,11.0,0.48333333333333334,1.0,14.0,49844.0,0.0,40.0,0.0
1764,5.0,0.4340277777777792,5.0,5.0,3966.0,115.0,40.0,0.0
1765,8.0,0.7034722222222208,4.0,2.0,47281.0,0.0,40.0,0.0
1766,12.0,0.6930555555555542,5.0,13.0,7979.0,66.0,40.0,1.0
1767,13.0,0.26944444444444454,1.0,216.0,20594.0,0.0,40.0,3.0
1768,9.0,0.677777777777779,5.0,17.0,2745.0,2219.0,40.0,2.0
1769,4.0,0.41944444444444584,5.0,2.0,304.0,0.0,40.0,0.0
1770,7.0,0.7013888888888875,3.0,4.0,1339.0,0.0,40.0,1.0
1771,8.0,0.6527777777777791,3.0,40.0,10676.0,0.0,40.0,0.0
1772,14.0,0.6569444444444458,4.0,13.0,1317.0,0.0,400.0,3.0
1773,,0.5180555555555543,5.0,14.0,2307.0,0.0,40.0,0.0
1774,,0.6486111111111125,4.0,18.0,3353.0,0.0,40.0,0.0
1775,13.0,0.4298611111111125,5.0,9.0,2745.0,1.0,20.0,0.0
1776,11.0,0.9013888888888876,2.0,46.0,7178.0,0.0,40.0,0.0
1777,14.0,0.6993055555555543,1.0,2.0,1254.0,0.0,40.0,1.0
1778,14.0,0.6631944444444458,3.0,4.0,1899.0,0.0,40.0,1.0
1779,7.0,0.5111111111111124,2.0,221.0,7814.0,0.0,40.0,3.0
1780,9.0,0.32361111111111124,7.0,6.0,2774.0,0.0,20.0,0.0
1781,,0.4486111111111124,3.0,27.0,3169.0,0.0,40.0,1.0
1782,8.0,0.6138888888888876,2.0,27.0,,0.0,40.0,0.0
1783,14.0,0.39027777777777795,2.0,24.0,291.0,81.0,40.0,1.0
1784,6.0,0.7444444444444458,4.0,8.0,1953.0,382.0,40.0,1.0
1785,14.0,0.7708333333333334,2.0,21.0,3287.0,0.0,40.0,1.0
1786,12.0,0.68125,5.0,3.0,2902.0,0.0,40.0,1.0
1787,13.0,0.697222222222221,5.0,5.0,3448.0,1.0,40.0,0.0
1788,9.0,0.4375,3.0,51.0,3020.0,2949.0,40.0,2.0
1789,7.0,0.5833333333333334,3.0,4.0,1390.0,0.0,40.0,2.0
1790,9.0,0.6368055555555542,3.0,2.0,4929.0,0.0,200.0,0.0
1791,5.0,0.4354166666666666,3.0,147.0,11896.0,0.0,40.0,3.0
1792,9.0,0.42777777777777914,4.0,1.0,831.0,0.0,200.0,0.0
1793,8.0,0.48125,5.0,1.0,37971.0,0.0,40.0,0.0
1794,11.0,0.5048611111111124,5.0,8.0,61142.0,0.0,40.0,0.0
1795,12.0,0.6625,2.0,27.0,5077.0,0.0,40.0,3.0
1796,5.0,0.41944444444444584,2.0,12.0,33383.0,0.0,40.0,2.0
1797,5.0,0.4284722222222208,6.0,5.0,16431.0,0.0,40.0,1.0
1798,5.0,0.725,5.0,2.0,14193.0,1.0,40.0,0.0
1799,6.0,0.2798611111111112,5.0,62.0,635.0,2.0,20.0,0.0
1800,0.0,0.6909722222222209,3.0,265.0,1086.0,6.0,40.0,1.0
1801,8.0,0.7000000000000001,3.0,4.0,45840.0,0.0,40.0,0.0
1802,14.0,0.4486111111111124,4.0,1.0,5116.0,0.0,200.0,2.0
1803,6.0,0.39652777777777787,1.0,7.0,258.0,237.0,40.0,0.0
1804,7.0,0.4395833333333334,2.0,5.0,1714.0,0.0,40.0,2.0
1805,8.0,0.4284722222222208,4.0,1.0,16132.0,0.0,200.0,0.0
1806,9.0,0.19722222222222208,3.0,10.0,3482.0,0.0,40.0,0.0
1807,7.0,0.6923611111111124,4.0,1.0,316.0,0.0,40.0,0.0
1808,,0.5673611111111124,3.0,62.0,924.0,0.0,20.0,2.0
1809,9.0,0.6048611111111124,1.0,28.0,9926.0,0.0,40.0,1.0
1810,7.0,0.5805555555555543,3.0,1.0,563.0,0.0,40.0,0.0
